00:00:20,close
00:00:25,close
00:00:30,close
00:00:35,close
00:00:40,close
00:00:45,close
00:00:50,close
00:00:55,close
00:01:00,close
00:01:05,close
00:01:10,close
00:01:15,close
00:01:20,close
00:01:25,close
00:01:30,close
00:01:35,close
00:01:45,close
00:01:50,close
00:01:55,close
00:02:00,close
00:02:05,close
00:02:10,close
00:02:15,close
00:02:20,close
00:02:25,close
00:02:30,close
00:02:45,close
00:02:50,close
00:02:55,close
00:03:00,close
00:03:05,close
00:03:10,close
00:03:15,close
00:03:20,close
00:03:25,close
00:03:30,close
00:03:35,close
00:03:40,close
00:03:45,close
00:03:50,close
00:03:55,close
00:04:00,close
00:04:05,close
00:04:10,close
00:04:15,close
00:04:20,close
00:04:25,close
00:04:30,close
00:04:35,close
00:04:40,close
00:04:45,close
00:04:50,close
00:04:55,close
00:05:00,close
00:05:05,close
00:05:10,close
00:05:15,close
00:05:20,close
00:05:25,close
00:05:30,close
00:05:35,close
00:05:40,close
00:05:45,close
00:05:50,close
00:05:55,close
00:06:00,close
00:06:05,close
00:06:10,close
00:06:15,close
00:06:20,close
00:06:25,close
00:06:30,close
00:06:35,close
00:06:40,close
00:06:45,close
00:06:50,close
00:06:55,close
00:07:00,close
00:07:05,close
00:07:10,close
00:07:15,close
00:07:20,close
00:07:25,close
00:07:35,close
00:07:40,close
00:07:45,close
00:07:50,close
00:07:55,close
00:08:00,close
00:08:05,close
00:08:10,moderate
00:08:15,close
00:08:20,close
00:08:25,close
00:08:30,moderate
00:08:35,moderate
00:08:40,close
00:08:45,close
00:08:50,close
00:08:55,close
00:09:00,close
00:09:05,close
00:09:10,close
00:09:15,close
00:09:20,close
00:09:25,close
00:09:30,close
00:09:35,close
00:09:40,close
00:09:45,close
00:09:50,close
00:09:55,close
00:10:00,close
00:10:05,close
00:10:10,close
00:10:15,close
00:10:20,close
00:10:25,close
00:10:30,close
00:10:35,close
00:10:40,close
00:10:45,close
00:10:50,close
00:10:55,close
00:11:00,close
00:11:05,close
00:11:10,close
00:11:15,close
00:11:20,close
00:11:25,close
00:11:30,close
00:11:35,close
00:11:40,close
00:11:45,close
00:11:50,close
00:11:55,close
00:12:00,close
00:12:05,close
00:12:10,close
00:12:15,close
00:12:20,close
00:12:25,close
00:12:30,close
00:12:35,close
00:12:40,close
00:12:45,close
00:12:50,close
00:12:55,close
00:13:00,close
00:13:05,close
00:13:10,close
00:13:15,close
00:13:20,close
00:13:25,close
00:13:30,close
00:13:35,close
00:13:40,close
00:13:45,close
00:13:50,close
00:13:55,close
00:14:00,close
00:14:05,close
00:14:15,moderate
00:14:20,moderate
00:14:25,moderate
00:14:30,moderate
00:14:55,close
00:15:00,close
00:15:05,close
00:15:10,close
00:15:15,close
00:15:20,close
00:15:25,close
00:15:30,close
00:15:35,close
00:15:40,close
00:15:45,close
00:15:50,close
00:15:55,close
00:16:00,close
00:16:05,close
00:16:10,close
00:16:15,close
00:16:20,close
00:16:25,close
00:16:30,close
00:16:35,close
00:16:40,close
00:16:45,close
00:16:50,close
00:16:55,close
00:17:00,close
00:17:05,close
00:17:10,close
00:17:15,close
00:17:20,close
00:17:25,close
00:17:30,close
00:17:35,close
00:17:40,close
00:17:50,moderate
00:17:55,moderate
00:18:00,moderate
00:18:10,close
00:18:15,close
00:18:20,close
00:18:25,close
00:18:30,close
00:18:35,close
00:18:40,close
00:18:45,close
00:18:50,close
00:18:55,close
00:19:00,close
00:19:05,close
00:19:10,close
00:19:15,close
00:19:20,close
00:19:25,close
00:19:30,close
00:19:35,close
00:19:40,close
00:19:45,close
00:19:50,close
00:19:55,close
00:20:00,close
00:20:05,close
00:20:10,close
00:20:15,close
00:20:20,close
00:20:25,close
00:20:30,close
00:20:35,close
00:20:40,close
00:20:45,close
00:20:50,close
00:20:55,close
00:21:00,close
00:21:05,close
00:21:10,close
00:21:15,close
00:21:20,close
00:21:25,close
00:21:30,close
00:21:35,close
00:21:40,close
00:21:45,close
00:21:50,close
00:21:55,close
00:22:00,close
00:22:05,close
00:22:10,close
